timestamp,aqi,pm25,pm10,no2,o3,temperature,humidity,wind_speed,hour,day,month,weekday,is_weekend,aqi_change_rate,pm25_to_pm10_ratio,temp_change,humidity_change,weather_code
2025-01-08 15:00:00,129,46.0,57.5,3.7,126.3,24.4,24,2.4,15,8,1,2,0,64.0,0.8,-0.40000000000000213,3.0,1
2025-01-08 16:00:00,76,24.0,30.0,4.3,123.7,24.4,25,2.4,16,8,1,2,0,-53.0,0.8,0.0,1.0,1
2025-01-08 17:00:00,89,30.0,37.5,5.0,121.0,24.4,22,2.8,17,8,1,2,0,13.0,0.8,0.0,-3.0,1
2025-01-08 18:00:00,93,32.0,40.0,16.0,104.7,23.7,32,2.8,18,8,1,2,0,4.0,0.8,-0.6999999999999993,10.0,1
2025-01-08 19:00:00,92,31.33,39.2,27.0,88.3,18.9,55,2.8,19,8,1,2,0,-1.0,0.799234693877551,-4.800000000000001,23.0,1
2025-01-08 20:00:00,93,32.0,40.0,38.0,72.0,18.9,61,2.8,20,8,1,2,0,1.0,0.8,0.0,6.0,1
2025-01-08 21:00:00,148,53.0,66.3,41.3,61.3,18.5,67,2.8,21,8,1,2,0,55.0,0.799396681749623,-0.3999999999999986,6.0,1
2025-01-08 22:00:00,176,75.0,93.8,44.7,50.7,18.1,70,2.8,22,8,1,2,0,28.0,0.7995735607675907,-0.3999999999999986,3.0,1
2025-01-08 23:00:00,221,109.0,136.3,48.0,40.0,13.7,76,2.8,23,8,1,2,0,45.0,0.7997065297138664,-4.400000000000002,6.0,1
2025-01-09 00:00:00,216,216.0,270.0,42.3,38.7,13.0,82,2.8,0,9,1,3,0,-5.0,0.8,-0.6999999999999993,6.0,1
2025-01-09 01:00:00,233,233.0,291.3,36.7,37.3,12.2,84,2.8,1,9,1,3,0,17.0,0.7998626845176794,-0.8000000000000007,2.0,1
2025-01-09 02:00:00,295,295.0,368.8,31.0,36.0,12.2,84,2.8,2,9,1,3,0,62.0,0.7998915401301518,0.0,0.0,1
2025-01-09 03:00:00,317,317.0,396.3,27.0,35.3,11.5,91,2.8,3,9,1,3,0,22.0,0.7998990663638658,-0.6999999999999993,7.0,1
2025-01-09 04:00:00,243,243.0,303.8,23.0,34.7,11.1,93,2.8,4,9,1,3,0,-74.0,0.7998683344305464,-0.40000000000000036,2.0,1
2025-01-09 05:00:00,238,238.0,297.5,19.0,34.0,10.7,91,2.8,5,9,1,3,0,-5.0,0.8,-0.40000000000000036,-2.0,1
2025-01-09 06:00:00,209,209.0,261.3,17.7,37.7,10.4,91,2.4,6,9,1,3,0,-29.0,0.7998469192499043,-0.29999999999999893,0.0,1
2025-01-09 07:00:00,230,230.0,287.5,16.3,41.3,10.0,93,2.4,7,9,1,3,0,21.0,0.8,-0.40000000000000036,2.0,1
2025-01-09 08:00:00,151,151.0,188.8,15.0,45.0,10.4,86,2.8,8,9,1,3,0,-79.0,0.7997881355932203,0.40000000000000036,-7.0,1
2025-01-09 09:00:00,216,105.0,131.3,11.0,69.3,13.0,71,2.8,9,9,1,3,0,65.0,0.7996953541507996,2.5999999999999996,-15.0,1
2025-01-09 10:00:00,221,109.0,136.3,7.0,93.7,20.7,39,2.8,10,9,1,3,0,5.0,0.7997065297138664,7.699999999999999,-32.0,1
2025-01-09 11:00:00,221,109.0,136.3,3.0,118.0,21.5,33,3.2,11,9,1,3,0,0.0,0.7997065297138664,0.8000000000000007,-6.0,1
2025-01-09 12:00:00,194,88.67,110.8,2.7,126.7,22.2,30,2.8,12,9,1,3,0,-27.0,0.8002707581227437,0.6999999999999993,-3.0,1
2025-01-09 13:00:00,256,135.0,168.8,2.3,135.3,25.6,23,2.8,13,9,1,3,0,62.0,0.7997630331753554,3.400000000000002,-7.0,1
2025-01-09 14:00:00,134,48.0,60.0,2.0,144.0,25.9,21,2.4,14,9,1,3,0,-122.0,0.8,0.29999999999999716,-2.0,1
2025-01-09 15:00:00,104,37.0,46.3,2.3,141.0,25.6,24,2.0,15,9,1,3,0,-30.0,0.7991360691144709,-0.29999999999999716,3.0,1
2025-01-09 16:00:00,126,45.0,56.3,2.7,138.0,25.6,24,1.6,16,9,1,3,0,22.0,0.7992895204262878,0.0,0.0,1
2025-01-09 17:00:00,126,45.0,56.3,3.0,135.0,25.6,18,2.0,17,9,1,3,0,0.0,0.7992895204262878,0.0,-6.0,1
2025-01-09 18:00:00,153,55.0,68.8,8.0,121.3,24.4,28,2.4,18,9,1,3,0,27.0,0.7994186046511629,-1.2000000000000028,10.0,1
2025-01-09 19:00:00,165,67.0,83.8,13.0,107.7,20.4,44,2.4,19,9,1,3,0,12.0,0.7995226730310263,-4.0,16.0,1
2025-01-09 20:00:00,176,75.0,93.8,18.0,94.0,19.6,51,2.0,20,9,1,3,0,11.0,0.7995735607675907,-0.7999999999999972,7.0,1
2025-01-09 21:00:00,203,95.0,118.8,17.3,82.7,20.0,53,1.6,21,9,1,3,0,27.0,0.7996632996632996,0.3999999999999986,2.0,1
2025-01-09 22:00:00,188,188.0,235.0,16.7,71.3,17.0,62,2.0,22,9,1,3,0,-15.0,0.8,-3.0,9.0,1
2025-01-09 23:00:00,248,129.0,161.3,16.0,60.0,17.4,57,2.4,23,9,1,3,0,60.0,0.7997520148791072,0.3999999999999986,-5.0,1
2025-01-10 00:00:00,242,124.33,155.4,12.0,65.7,17.0,56,2.8,0,10,1,4,0,-6.0,0.8000643500643501,-0.3999999999999986,-1.0,1
2025-01-10 01:00:00,216,105.0,131.3,8.0,71.3,15.9,53,2.8,1,10,1,4,0,-26.0,0.7996953541507996,-1.0999999999999996,-3.0,1
2025-01-10 02:00:00,229,115.0,143.8,4.0,77.0,15.2,54,2.8,2,10,1,4,0,13.0,0.799721835883171,-0.7000000000000011,1.0,3
2025-01-10 03:00:00,242,125.0,156.3,3.7,77.0,14.1,57,2.8,3,10,1,4,0,13.0,0.799744081893794,-1.0999999999999996,3.0,5
2025-01-10 04:00:00,269,145.0,181.3,3.3,77.0,13.7,58,2.8,4,10,1,4,0,27.0,0.7997793712079426,-0.40000000000000036,1.0,5
2025-01-10 05:00:00,91,31.0,31.0,3.0,77.0,14.1,55,2.8,5,10,1,4,0,-178.0,1.0,0.40000000000000036,-3.0,5
2025-01-10 06:00:00,264,141.0,176.3,4.0,78.0,14.8,50,2.8,6,10,1,4,0,173.0,0.7997731140102098,0.7000000000000011,-5.0,5
2025-01-10 07:00:00,179,77.0,96.3,5.0,79.0,15.2,49,2.8,7,10,1,4,0,-85.0,0.7995846313603323,0.3999999999999986,-1.0,5
2025-01-10 08:00:00,184,81.0,101.3,6.0,80.0,15.6,49,2.8,8,10,1,4,0,5.0,0.7996051332675223,0.40000000000000036,0.0,5
2025-01-10 09:00:00,184,81.0,101.3,5.3,87.0,16.3,47,2.8,9,10,1,4,0,0.0,0.7996051332675223,0.7000000000000011,-2.0,5
2025-01-10 10:00:00,224,111.0,138.8,4.7,94.0,21.1,36,3.6,10,10,1,4,0,40.0,0.7997118155619596,4.800000000000001,-11.0,5
2025-01-10 11:00:00,110,39.0,40.0,4.0,101.0,21.9,36,3.6,11,10,1,4,0,-114.0,0.975,0.7999999999999972,0.0,5
2025-01-10 12:00:00,253,133.0,166.3,3.7,111.7,22.2,34,2.8,12,10,1,4,0,143.0,0.7997594708358388,0.3000000000000007,-2.0,5
2025-01-10 13:00:00,227,113.0,141.3,3.3,122.3,25.2,27,1.6,13,10,1,4,0,-26.0,0.7997169143665959,3.0,-7.0,3
2025-01-10 14:00:00,208,99.0,123.8,3.0,133.0,25.2,28,0.4,14,10,1,4,0,-19.0,0.7996768982229402,0.0,1.0,9
2025-01-10 15:00:00,160,63.0,78.8,3.3,131.0,24.8,30,2.0,15,10,1,4,0,-48.0,0.799492385786802,-0.3999999999999986,2.0,9
2025-01-10 16:00:00,216,105.0,131.3,3.7,129.0,24.8,30,2.8,16,10,1,4,0,56.0,0.7996953541507996,0.0,0.0,9
2025-01-10 17:00:00,151,56.0,58.0,4.0,127.0,24.8,31,3.2,17,10,1,4,0,-65.0,0.9655172413793104,0.0,1.0,9
2025-01-10 18:00:00,163,65.0,81.3,5.3,112.0,24.8,34,2.8,18,10,1,4,0,12.0,0.7995079950799509,0.0,3.0,3
2025-01-10 19:00:00,155,59.0,73.8,6.7,97.0,21.9,44,2.4,19,10,1,4,0,-8.0,0.7994579945799458,-2.900000000000002,10.0,9
2025-01-10 20:00:00,203,95.0,118.8,8.0,82.0,21.1,47,2.0,20,10,1,4,0,48.0,0.7996632996632996,-0.7999999999999972,3.0,3
2025-01-10 21:00:00,204,204.0,255.0,7.0,81.3,20.7,48,2.0,21,10,1,4,0,1.0,0.8,-0.40000000000000213,1.0,3
2025-01-10 22:00:00,173,173.67,217.1,6.0,80.7,18.1,52,2.4,22,10,1,4,0,-31.0,0.7999539382772916,-2.599999999999998,4.0,3
2025-01-10 23:00:00,213,213.0,266.3,5.0,80.0,18.1,51,2.4,23,10,1,4,0,40.0,0.7998497934660157,0.0,-1.0,3
2025-01-11 00:00:00,197,91.0,113.8,5.0,80.3,17.8,53,2.4,0,11,1,5,1,-16.0,0.7996485061511424,-0.3000000000000007,2.0,3
2025-01-11 01:00:00,221,109.0,136.3,5.0,80.7,15.9,58,2.4,1,11,1,5,1,24.0,0.7997065297138664,-1.9000000000000004,5.0,3
2025-01-11 02:00:00,240,123.0,153.8,5.0,81.0,15.6,61,2.4,2,11,1,5,1,19.0,0.7997399219765929,-0.3000000000000007,3.0,3
2025-01-11 03:00:00,258,137.0,171.3,4.3,80.3,13.7,66,2.4,3,11,1,5,1,18.0,0.7997664915353181,-1.9000000000000004,5.0,1
2025-01-11 04:00:00,208,99.0,123.8,3.7,79.7,13.7,64,2.4,4,11,1,5,1,-50.0,0.7996768982229402,0.0,-2.0,1
2025-01-11 05:00:00,192,87.0,108.8,3.0,79.0,13.7,64,2.8,5,11,1,5,1,-16.0,0.7996323529411765,0.0,0.0,1
2025-01-11 06:00:00,195,89.0,111.3,4.7,74.3,13.3,64,2.8,6,11,1,5,1,3.0,0.7996406109613657,-0.3999999999999986,0.0,1
2025-01-11 07:00:00,221,109.0,136.3,6.3,69.7,13.3,61,2.8,7,11,1,5,1,26.0,0.7997065297138664,0.0,-3.0,5
2025-01-11 08:00:00,248,129.0,161.3,8.0,65.0,13.7,61,2.8,8,11,1,5,1,27.0,0.7997520148791072,0.3999999999999986,0.0,5
2025-01-11 09:00:00,224,111.0,138.8,7.0,84.0,15.2,54,2.4,9,11,1,5,1,-24.0,0.7997118155619596,1.5,-7.0,5
2025-01-11 10:00:00,265,141.67,177.1,6.0,103.0,21.5,31,2.0,10,11,1,5,1,41.0,0.7999435347261433,6.300000000000001,-23.0,1
2025-01-11 11:00:00,273,148.0,185.0,5.0,122.0,22.2,28,2.4,11,11,1,5,1,8.0,0.8,0.6999999999999993,-3.0,1
2025-01-11 12:00:00,248,129.0,161.3,4.0,132.3,22.2,28,2.8,12,11,1,5,1,-25.0,0.7997520148791072,0.0,0.0,1
2025-01-11 13:00:00,216,105.0,131.3,3.0,142.7,25.2,25,3.2,13,11,1,5,1,-32.0,0.7996953541507996,3.0,-3.0,1
2025-01-11 14:00:00,189,85.0,106.3,2.0,153.0,25.6,24,3.6,14,11,1,5,1,-27.0,0.7996237064910631,0.40000000000000213,-1.0,1
2025-01-11 15:00:00,168,69.0,86.3,2.3,149.0,25.2,27,3.6,15,11,1,5,1,-21.0,0.7995365005793743,-0.40000000000000213,3.0,1
2025-01-11 16:00:00,186,82.33,102.9,2.7,145.0,25.2,28,3.6,16,11,1,5,1,18.0,0.8000971817298347,0.0,1.0,1
2025-01-11 17:00:00,184,81.0,101.3,3.0,141.0,24.8,28,4.0,17,11,1,5,1,-2.0,0.7996051332675223,-0.3999999999999986,0.0,1
2025-01-11 18:00:00,163,65.0,81.3,6.3,124.3,24.8,35,3.6,18,11,1,5,1,-21.0,0.7995079950799509,0.0,7.0,1
2025-01-11 19:00:00,157,61.0,76.3,9.7,107.7,20.0,54,3.6,19,11,1,5,1,-6.0,0.799475753604194,-4.800000000000001,19.0,1
2025-01-11 20:00:00,203,95.0,118.8,13.0,91.0,19.6,59,3.2,20,11,1,5,1,46.0,0.7996632996632996,-0.3999999999999986,5.0,1
2025-01-11 21:00:00,263,140.67,175.8,12.3,83.3,18.9,65,2.4,21,11,1,5,1,60.0,0.8001706484641637,-0.7000000000000028,6.0,1
2025-01-11 22:00:00,227,113.0,141.3,11.7,75.7,17.4,68,2.0,22,11,1,5,1,-36.0,0.7997169143665959,-1.5,3.0,5
2025-01-11 23:00:00,232,232.0,290.0,11.0,68.0,16.3,71,1.6,23,11,1,5,1,5.0,0.8,-1.0999999999999979,3.0,5
2025-01-12 00:00:00,264,264.0,330.0,10.7,64.0,15.2,73,1.6,0,12,1,6,1,32.0,0.8,-1.1000000000000014,2.0,5
2025-01-12 01:00:00,264,264.0,330.0,10.3,60.0,13.3,76,2.4,1,12,1,6,1,0.0,0.8,-1.8999999999999986,3.0,5
2025-01-12 02:00:00,229,229.0,286.3,10.0,56.0,13.0,71,2.4,2,12,1,6,1,-35.0,0.7998602864128537,-0.3000000000000007,-5.0,5
2025-01-12 03:00:00,210,210.0,262.5,9.0,53.7,12.2,71,2.8,3,12,1,6,1,-19.0,0.8,-0.8000000000000007,0.0,5
2025-01-12 04:00:00,221,221.0,276.3,8.0,51.3,11.9,67,2.8,4,12,1,6,1,11.0,0.7998552298226566,-0.29999999999999893,-4.0,5
2025-01-12 05:00:00,172,172.0,215.0,7.0,49.0,11.9,62,2.8,5,12,1,6,1,-49.0,0.8,0.0,-5.0,5
2025-01-12 06:00:00,235,119.0,148.8,7.0,55.0,12.2,58,3.2,6,12,1,6,1,63.0,0.7997311827956989,0.29999999999999893,-4.0,5
2025-01-12 07:00:00,227,113.0,141.3,7.0,61.0,12.2,56,3.2,7,12,1,6,1,-8.0,0.7997169143665959,0.0,-2.0,5
2025-01-12 08:00:00,208,99.0,123.8,7.0,67.0,12.2,53,3.6,8,12,1,6,1,-19.0,0.7996768982229402,0.0,-3.0,5
2025-01-12 09:00:00,198,91.67,114.6,5.7,89.0,14.8,45,3.6,9,12,1,6,1,-10.0,0.799912739965096,2.6000000000000014,-8.0,5
2025-01-12 10:00:00,187,83.0,103.8,4.3,111.0,20.7,33,4.4,10,12,1,6,1,-11.0,0.7996146435452794,5.899999999999999,-12.0,5
2025-01-12 11:00:00,179,77.0,96.3,3.0,133.0,21.1,34,5.2,11,12,1,6,1,-8.0,0.7995846313603323,0.40000000000000213,1.0,5
2025-01-12 12:00:00,224,111.0,138.8,2.7,145.0,21.5,35,4.8,12,12,1,6,1,45.0,0.7997118155619596,0.3999999999999986,1.0,5
2025-01-12 13:00:00,208,99.0,123.8,2.3,157.0,24.1,29,4.4,13,12,1,6,1,-16.0,0.7996768982229402,2.6000000000000014,-6.0,1
2025-01-12 14:00:00,103,36.0,37.0,2.0,169.0,24.1,30,4.0,14,12,1,6,1,-105.0,0.972972972972973,0.0,1.0,1
2025-01-12 15:00:00,179,77.0,96.3,2.3,163.7,24.4,27,4.0,15,12,1,6,1,76.0,0.7995846313603323,0.29999999999999716,-3.0,1
2025-01-12 16:00:00,165,67.0,83.8,2.7,158.3,24.8,27,4.0,16,12,1,6,1,-14.0,0.7995226730310263,0.40000000000000213,0.0,1
2025-01-12 17:00:00,163,65.0,81.3,3.0,153.0,24.8,26,4.4,17,12,1,6,1,-2.0,0.7995079950799509,0.0,-1.0,1
2025-01-12 18:00:00,163,65.0,81.3,4.0,139.7,24.4,27,4.4,18,12,1,6,1,0.0,0.7995079950799509,-0.40000000000000213,1.0,1
2025-01-12 19:00:00,163,65.0,81.3,5.0,126.3,20.7,39,4.8,19,12,1,6,1,0.0,0.7995079950799509,-3.6999999999999993,12.0,1
2025-01-12 20:00:00,216,105.0,131.3,6.0,113.0,20.0,42,5.2,20,12,1,6,1,53.0,0.7996953541507996,-0.6999999999999993,3.0,1
2025-01-12 21:00:00,219,107.0,133.8,6.0,107.3,19.6,43,5.2,21,12,1,6,1,3.0,0.7997010463378176,-0.3999999999999986,1.0,1
2025-01-12 22:00:00,211,101.0,126.3,6.0,101.7,16.7,49,5.2,22,12,1,6,1,-8.0,0.7996832937450515,-2.900000000000002,6.0,1
2025-01-12 23:00:00,224,111.0,138.8,6.0,96.0,16.7,48,5.6,23,12,1,6,1,13.0,0.7997118155619596,0.0,-1.0,1
2025-01-13 00:00:00,224,111.0,138.8,5.3,95.7,16.3,49,5.6,0,13,1,0,0,0.0,0.7997118155619596,-0.3999999999999986,1.0,1
2025-01-13 01:00:00,216,105.0,131.3,4.7,95.3,14.8,54,5.6,1,13,1,0,0,-8.0,0.7996953541507996,-1.5,5.0,5
2025-01-13 02:00:00,224,111.0,138.8,4.0,95.0,15.2,53,5.6,2,13,1,0,0,8.0,0.7997118155619596,0.3999999999999986,-1.0,5
2025-01-13 03:00:00,235,119.0,148.8,3.7,92.0,14.4,54,6.0,3,13,1,0,0,11.0,0.7997311827956989,-0.7999999999999989,1.0,5
2025-01-13 04:00:00,240,123.0,153.8,3.3,89.0,14.4,55,6.0,4,13,1,0,0,5.0,0.7997399219765929,0.0,1.0,5
2025-01-13 05:00:00,256,135.0,168.8,3.0,86.0,14.1,58,5.6,5,13,1,0,0,16.0,0.7997630331753554,-0.3000000000000007,3.0,5
2025-01-13 06:00:00,269,145.0,181.3,3.3,81.7,13.7,59,5.6,6,13,1,0,0,13.0,0.7997793712079426,-0.40000000000000036,1.0,5
2025-01-13 07:00:00,160,160.0,200.0,3.7,77.3,13.3,64,5.2,7,13,1,0,0,-109.0,0.8,-0.3999999999999986,5.0,5
2025-01-13 08:00:00,169,70.0,71.0,4.0,73.0,13.3,64,5.2,8,13,1,0,0,9.0,0.9859154929577465,0.0,0.0,5
2025-01-13 09:00:00,174,174.0,217.5,3.7,85.0,13.7,62,5.6,9,13,1,0,0,5.0,0.8,0.3999999999999986,-2.0,5
2025-01-13 10:00:00,172,172.0,215.0,3.3,97.0,18.5,48,6.8,10,13,1,0,0,-2.0,0.8,4.800000000000001,-14.0,5
2025-01-13 11:00:00,235,119.0,148.8,3.0,109.0,19.3,43,7.2,11,13,1,0,0,63.0,0.7997311827956989,0.8000000000000007,-5.0,5
2025-01-13 12:00:00,184,81.0,101.3,2.7,120.0,20.0,41,7.2,12,13,1,0,0,-51.0,0.7996051332675223,0.6999999999999993,-2.0,5
2025-01-13 13:00:00,184,81.0,101.3,2.3,131.0,23.0,33,6.4,13,13,1,0,0,0.0,0.7996051332675223,3.0,-8.0,5
2025-01-13 14:00:00,126,45.0,46.0,2.0,142.0,23.3,32,6.0,14,13,1,0,0,-58.0,0.9782608695652174,0.3000000000000007,-1.0,5
2025-01-13 15:00:00,157,61.0,76.3,2.3,139.3,23.3,30,5.6,15,13,1,0,0,31.0,0.799475753604194,0.0,-2.0,5
2025-01-13 16:00:00,155,59.0,73.8,2.7,136.7,23.3,30,5.2,16,13,1,0,0,-2.0,0.7994579945799458,0.0,0.0,1
2025-01-13 17:00:00,139,50.0,62.5,3.0,134.0,23.3,31,5.2,17,13,1,0,0,-16.0,0.8,0.0,1.0,1
2025-01-13 18:00:00,145,52.0,65.0,4.0,122.3,23.0,32,4.4,18,13,1,0,0,6.0,0.8,-0.3000000000000007,1.0,1
2025-01-13 19:00:00,168,69.0,86.3,5.0,110.7,19.6,44,4.8,19,13,1,0,0,23.0,0.7995365005793743,-3.3999999999999986,12.0,1
2025-01-13 20:00:00,131,47.0,48.0,6.0,99.0,18.9,46,4.8,20,13,1,0,0,-37.0,0.9791666666666666,-0.7000000000000028,2.0,1
2025-01-13 21:00:00,165,67.0,83.8,5.7,93.0,18.5,48,4.4,21,13,1,0,0,34.0,0.7995226730310263,-0.3999999999999986,2.0,1
2025-01-13 22:00:00,168,69.0,86.3,5.3,87.0,16.3,54,4.4,22,13,1,0,0,3.0,0.7995365005793743,-2.1999999999999993,6.0,1
2025-01-13 23:00:00,213,103.0,128.8,5.0,81.0,16.3,56,4.4,23,13,1,0,0,45.0,0.7996894409937888,0.0,2.0,1
2025-01-14 00:00:00,213,103.0,128.8,4.7,79.3,16.3,56,4.4,0,14,1,1,0,0.0,0.7996894409937888,0.0,0.0,1
2025-01-14 01:00:00,211,101.67,127.1,4.3,77.7,14.4,64,4.4,1,14,1,1,0,-2.0,0.7999213217938631,-1.9000000000000004,8.0,1
2025-01-14 02:00:00,211,101.0,126.3,4.0,76.0,14.1,64,4.4,2,14,1,1,0,0.0,0.7996832937450515,-0.3000000000000007,0.0,1
2025-01-14 03:00:00,229,115.0,143.8,3.7,75.3,12.6,67,4.0,3,14,1,1,0,18.0,0.799721835883171,-1.5,3.0,1
2025-01-14 04:00:00,229,115.0,143.8,3.3,74.7,12.2,69,4.0,4,14,1,1,0,0.0,0.799721835883171,-0.40000000000000036,2.0,1
2025-01-14 05:00:00,200,93.0,116.3,3.0,74.0,11.9,71,3.6,5,14,1,1,0,-29.0,0.7996560619088564,-0.29999999999999893,2.0,1
2025-01-14 06:00:00,195,89.0,111.3,3.7,73.0,12.2,72,3.6,6,14,1,1,0,-5.0,0.7996406109613657,0.29999999999999893,1.0,1
2025-01-14 07:00:00,216,105.0,131.3,4.3,72.0,11.5,74,3.6,7,14,1,1,0,21.0,0.7996953541507996,-0.6999999999999993,2.0,5
2025-01-14 08:00:00,160,63.0,64.0,5.0,71.0,11.5,74,3.6,8,14,1,1,0,-56.0,0.984375,0.0,0.0,5
2025-01-14 09:00:00,240,123.0,153.8,4.3,85.7,12.6,65,4.0,9,14,1,1,0,80.0,0.7997399219765929,1.0999999999999996,-9.0,5
2025-01-14 10:00:00,155,155.0,193.8,3.7,100.3,18.9,51,4.4,10,14,1,1,0,-85.0,0.7997936016511867,6.299999999999999,-14.0,5
2025-01-14 11:00:00,270,146.0,182.5,3.0,115.0,19.6,44,4.0,11,14,1,1,0,115.0,0.8,0.7000000000000028,-7.0,5
2025-01-14 12:00:00,219,107.0,133.8,2.7,123.7,20.0,43,2.8,12,14,1,1,0,-51.0,0.7997010463378176,0.3999999999999986,-1.0,5
2025-01-14 13:00:00,220,108.0,135.0,2.3,132.3,23.3,35,2.8,13,14,1,1,0,1.0,0.8,3.3000000000000007,-8.0,1
2025-01-14 14:00:00,195,89.0,111.3,2.0,141.0,23.7,37,2.8,14,14,1,1,0,-25.0,0.7996406109613657,0.3999999999999986,2.0,1
2025-01-14 15:00:00,203,95.0,118.8,2.7,141.7,24.1,37,2.8,15,14,1,1,0,8.0,0.7996632996632996,0.40000000000000213,0.0,1
2025-01-14 16:00:00,203,95.0,118.8,3.3,142.3,24.1,39,3.2,16,14,1,1,0,0.0,0.7996632996632996,0.0,2.0,1
2025-01-14 17:00:00,187,83.0,103.8,4.0,143.0,24.1,39,2.8,17,14,1,1,0,-16.0,0.7996146435452794,0.0,0.0,1
2025-01-14 18:00:00,195,89.0,111.3,5.3,127.0,23.7,45,2.8,18,14,1,1,0,8.0,0.7996406109613657,-0.40000000000000213,6.0,1
2025-01-14 19:00:00,213,103.0,128.8,6.7,111.0,20.0,59,2.4,19,14,1,1,0,18.0,0.7996894409937888,-3.6999999999999993,14.0,3
2025-01-14 20:00:00,227,113.0,141.3,8.0,95.0,19.3,67,1.6,20,14,1,1,0,14.0,0.7997169143665959,-0.6999999999999993,8.0,1
2025-01-14 21:00:00,240,123.0,153.8,7.3,91.7,19.3,65,0.8,21,14,1,1,0,13.0,0.7997399219765929,0.0,-2.0,3
2025-01-14 22:00:00,157,157.0,196.3,6.7,88.3,16.7,73,1.6,22,14,1,1,0,-83.0,0.7997962302598064,-2.6000000000000014,8.0,1
2025-01-14 23:00:00,270,270.0,337.5,6.0,85.0,16.3,70,2.4,23,14,1,1,0,113.0,0.8,-0.3999999999999986,-3.0,3
2025-01-15 00:00:00,261,139.0,173.8,5.3,80.7,15.9,66,2.8,0,15,1,2,0,-9.0,0.7997698504027617,-0.40000000000000036,-4.0,1
2025-01-15 01:00:00,172,172.0,215.0,4.7,76.3,14.8,64,2.8,1,15,1,2,0,-89.0,0.8,-1.0999999999999996,-2.0,1
2025-01-15 02:00:00,240,123.0,153.8,4.0,72.0,14.8,63,3.2,2,15,1,2,0,68.0,0.7997399219765929,0.0,-1.0,1
2025-01-15 03:00:00,258,137.0,171.3,3.7,73.0,13.0,71,3.2,3,15,1,2,0,18.0,0.7997664915353181,-1.8000000000000007,8.0,1
2025-01-15 04:00:00,258,137.0,171.3,3.3,74.0,13.0,69,3.2,4,15,1,2,0,0.0,0.7997664915353181,0.0,-2.0,3
2025-01-15 05:00:00,256,135.0,168.8,3.0,75.0,13.3,67,3.2,5,15,1,2,0,-2.0,0.7997630331753554,0.3000000000000007,-2.0,3
2025-01-15 06:00:00,261,139.0,173.8,3.3,75.3,13.3,67,3.2,6,15,1,2,0,5.0,0.7997698504027617,0.0,0.0,3
2025-01-15 07:00:00,219,107.0,133.8,3.7,75.7,13.7,67,3.2,7,15,1,2,0,-42.0,0.7997010463378176,0.3999999999999986,0.0,5
2025-01-15 08:00:00,200,93.0,116.3,4.0,76.0,13.7,67,3.2,8,15,1,2,0,-19.0,0.7996560619088564,0.0,0.0,5
2025-01-15 09:00:00,208,99.0,123.8,3.3,89.0,14.8,63,3.2,9,15,1,2,0,8.0,0.7996768982229402,1.1000000000000014,-4.0,5
2025-01-15 10:00:00,253,133.0,166.3,2.7,102.0,20.4,45,3.6,10,15,1,2,0,45.0,0.7997594708358388,5.599999999999998,-18.0,5
2025-01-15 11:00:00,205,97.0,121.3,2.0,115.0,21.1,40,3.6,11,15,1,2,0,-48.0,0.7996702390766695,0.7000000000000028,-5.0,5
2025-01-15 12:00:00,194,88.33,110.4,2.0,121.3,21.5,39,3.6,12,15,1,2,0,-11.0,0.8000905797101449,0.3999999999999986,-1.0,5
2025-01-15 13:00:00,197,91.0,113.8,2.0,127.7,24.4,33,3.6,13,15,1,2,0,3.0,0.7996485061511424,2.8999999999999986,-6.0,1
2025-01-15 14:00:00,171,71.0,88.8,2.0,134.0,24.8,34,3.6,14,15,1,2,0,-26.0,0.7995495495495496,0.40000000000000213,1.0,1
2025-01-15 15:00:00,160,63.0,78.8,2.3,132.7,24.4,39,3.6,15,15,1,2,0,-11.0,0.799492385786802,-0.40000000000000213,5.0,3
2025-01-15 16:00:00,195,89.0,111.3,2.7,131.3,24.4,39,3.2,16,15,1,2,0,35.0,0.7996406109613657,0.0,0.0,5
2025-01-15 17:00:00,200,93.0,116.3,3.0,130.0,24.4,39,2.8,17,15,1,2,0,5.0,0.7996560619088564,0.0,0.0,5
2025-01-15 18:00:00,207,98.33,122.9,4.3,118.3,24.4,45,2.4,18,15,1,2,0,7.0,0.8000813669650122,0.0,6.0,5
2025-01-15 19:00:00,200,93.0,116.3,5.7,106.7,20.7,66,2.4,19,15,1,2,0,-7.0,0.7996560619088564,-3.6999999999999993,21.0,5
2025-01-15 20:00:00,221,109.0,136.3,7.0,95.0,20.4,70,1.6,20,15,1,2,0,21.0,0.7997065297138664,-0.3000000000000007,4.0,5
2025-01-15 21:00:00,242,125.0,156.3,6.3,92.3,20.0,74,1.2,21,15,1,2,0,21.0,0.799744081893794,-0.3999999999999986,4.0,5
2025-01-15 22:00:00,264,141.0,176.3,5.7,89.7,17.4,81,1.6,22,15,1,2,0,22.0,0.7997731140102098,-2.6000000000000014,7.0,1
2025-01-15 23:00:00,264,141.0,176.3,5.0,87.0,17.0,77,2.4,23,15,1,2,0,0.0,0.7997731140102098,-0.3999999999999986,-4.0,1
2025-01-16 00:00:00,156,156.33,195.4,4.7,84.7,17.4,70,2.4,0,16,1,3,0,-108.0,0.8000511770726715,0.3999999999999986,-7.0,1
